"","orf_name","min_peps","min_prob","GENENAME","ENTREZID","ENSEMBL","DESCRIPTION","min_crap_expt","status","pma_int","band"
"1470","YMR241W",1,90,"YHM2","855282","YMR241W","Citrate and oxoglutarate carrier protein; exports citrate from and imports oxoglutarate into the mitochondrion, causing net export of NADPH reducing equivalents; also associates with mt nucleoids and has a role in replication and segregation of the mt genome",9,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"1471","YMR296C",1,80,"LCB1","855342","YMR296C","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",3,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1472","YMR296C",1,80,"LCB1","855342","YMR296C","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",7,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1473","YMR296C",1,80,"LCB1","855342","YMR296C","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",9,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1474","YMR296C",1,80,"LCB1","855342","YMR296C","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",13,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1475","YMR296C",1,80,"LCB1","855342","YMR296C","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",1,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1476","YMR296C",1,80,"LCB1","855342","YMR296C","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",15,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1477","YMR296C",1,80,"LCB1","855342","YMR296C","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",11,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1478","YMR296C",1,80,"LCB1","855342","YMR296C","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",5,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1479","YMR296C",1,90,"LCB1","855342","YMR296C","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",13,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1480","YMR296C",1,90,"LCB1","855342","YMR296C","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",15,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1481","YMR296C",1,90,"LCB1","855342","YMR296C","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",9,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1482","YMR296C",1,90,"LCB1","855342","YMR296C","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",5,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1483","YMR296C",1,90,"LCB1","855342","YMR296C","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",3,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1484","YMR296C",1,90,"LCB1","855342","YMR296C","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",1,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1485","YMR296C",1,90,"LCB1","855342","YMR296C","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",7,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1486","YMR296C",1,90,"LCB1","855342","YMR296C","Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",11,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1487","YNL297C",1,80,"MON2","855420","YNL297C","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins",1,"Interaction Data Present","Not A PMA1 Interactor","AFO02"
"1488","YNL297C",1,80,"MON2","855420","YNL297C","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins",11,"Interaction Data Present","Not A PMA1 Interactor","AFO02"
"1489","YNL297C",1,80,"MON2","855420","YNL297C","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins",9,"Interaction Data Present","Not A PMA1 Interactor","AFO02"
"1490","YNL297C",1,80,"MON2","855420","YNL297C","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins",15,"Interaction Data Present","Not A PMA1 Interactor","AFO02"
"1491","YNL297C",1,80,"MON2","855420","YNL297C","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins",7,"Interaction Data Present","Not A PMA1 Interactor","AFO02"
"1492","YNL297C",1,80,"MON2","855420","YNL297C","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins",13,"Interaction Data Present","Not A PMA1 Interactor","AFO02"
"1493","YNL297C",1,80,"MON2","855420","YNL297C","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins",5,"Interaction Data Present","Not A PMA1 Interactor","AFO02"
"1494","YNL297C",1,80,"MON2","855420","YNL297C","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins",3,"Interaction Data Present","Not A PMA1 Interactor","AFO02"
"1495","YNL297C",1,90,"MON2","855420","YNL297C","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins",11,"Interaction Data Present","Not A PMA1 Interactor","AFO02"
"1496","YNL297C",1,90,"MON2","855420","YNL297C","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins",9,"Interaction Data Present","Not A PMA1 Interactor","AFO02"
"1497","YNL297C",1,90,"MON2","855420","YNL297C","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins",5,"Interaction Data Present","Not A PMA1 Interactor","AFO02"
"1498","YNL297C",1,90,"MON2","855420","YNL297C","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins",13,"Interaction Data Present","Not A PMA1 Interactor","AFO02"
"1499","YNL297C",1,90,"MON2","855420","YNL297C","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins",1,"Interaction Data Present","Not A PMA1 Interactor","AFO02"
"1500","YNL297C",1,90,"MON2","855420","YNL297C","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins",7,"Interaction Data Present","Not A PMA1 Interactor","AFO02"
"1501","YNL297C",1,90,"MON2","855420","YNL297C","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins",3,"Interaction Data Present","Not A PMA1 Interactor","AFO02"
"1502","YNL297C",1,90,"MON2","855420","YNL297C","Protein with a role in endocytosis and vacuole integrity; peripheral membrane protein; interacts with and negatively regulates Arl1p; localizes to the endosome; member of the Sec7p family of proteins",15,"Interaction Data Present","Not A PMA1 Interactor","AFO02"
"1503","YNR013C",1,80,"PHO91","855747","YNR013C","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",11,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1504","YNR013C",1,80,"PHO91","855747","YNR013C","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",15,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1505","YNR013C",1,80,"PHO91","855747","YNR013C","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",7,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1506","YNR013C",1,80,"PHO91","855747","YNR013C","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",13,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1507","YNR013C",1,80,"PHO91","855747","YNR013C","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",3,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1508","YNR013C",1,80,"PHO91","855747","YNR013C","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",1,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1509","YNR013C",1,80,"PHO91","855747","YNR013C","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",5,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1510","YNR013C",1,80,"PHO91","855747","YNR013C","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",9,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1511","YNR013C",1,90,"PHO91","855747","YNR013C","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",3,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1512","YNR013C",1,90,"PHO91","855747","YNR013C","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",1,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1513","YNR013C",1,90,"PHO91","855747","YNR013C","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",15,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1514","YNR013C",1,90,"PHO91","855747","YNR013C","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",5,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1515","YNR013C",1,90,"PHO91","855747","YNR013C","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",7,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1516","YNR013C",1,90,"PHO91","855747","YNR013C","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",11,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1517","YNR013C",1,90,"PHO91","855747","YNR013C","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",13,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1518","YNR013C",1,90,"PHO91","855747","YNR013C","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth",9,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1519","YNR038W",1,80,"DBP6","855774","YNR038W","Essential protein involved in ribosome biogenesis; putative ATP-dependent RNA helicase of the DEAD-box protein family; human homolog DDX51 complements yeast dbp6 mutant",15,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1520","YNR038W",1,80,"DBP6","855774","YNR038W","Essential protein involved in ribosome biogenesis; putative ATP-dependent RNA helicase of the DEAD-box protein family; human homolog DDX51 complements yeast dbp6 mutant",13,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1521","YNR038W",1,90,"DBP6","855774","YNR038W","Essential protein involved in ribosome biogenesis; putative ATP-dependent RNA helicase of the DEAD-box protein family; human homolog DDX51 complements yeast dbp6 mutant",13,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1522","YNR038W",1,90,"DBP6","855774","YNR038W","Essential protein involved in ribosome biogenesis; putative ATP-dependent RNA helicase of the DEAD-box protein family; human homolog DDX51 complements yeast dbp6 mutant",15,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1523","YOL061W",1,80,"PRS5","854093","YOL061W","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; forms cytoplasmic foci upon DNA replication stress",15,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1524","YOL061W",1,80,"PRS5","854093","YOL061W","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; forms cytoplasmic foci upon DNA replication stress",5,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1525","YOL061W",1,80,"PRS5","854093","YOL061W","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; forms cytoplasmic foci upon DNA replication stress",3,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1526","YOL061W",1,80,"PRS5","854093","YOL061W","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; forms cytoplasmic foci upon DNA replication stress",7,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1527","YOL061W",1,80,"PRS5","854093","YOL061W","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; forms cytoplasmic foci upon DNA replication stress",9,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1528","YOL061W",1,80,"PRS5","854093","YOL061W","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; forms cytoplasmic foci upon DNA replication stress",13,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1529","YOL061W",1,80,"PRS5","854093","YOL061W","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; forms cytoplasmic foci upon DNA replication stress",11,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1530","YOL061W",1,90,"PRS5","854093","YOL061W","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; forms cytoplasmic foci upon DNA replication stress",13,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1531","YOL061W",1,90,"PRS5","854093","YOL061W","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; forms cytoplasmic foci upon DNA replication stress",3,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1532","YOL061W",1,90,"PRS5","854093","YOL061W","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; forms cytoplasmic foci upon DNA replication stress",7,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1533","YOL061W",1,90,"PRS5","854093","YOL061W","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; forms cytoplasmic foci upon DNA replication stress",9,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1534","YOL061W",1,90,"PRS5","854093","YOL061W","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; forms cytoplasmic foci upon DNA replication stress",15,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1535","YOL061W",1,90,"PRS5","854093","YOL061W","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; forms cytoplasmic foci upon DNA replication stress",5,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1536","YOL061W",1,90,"PRS5","854093","YOL061W","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; forms cytoplasmic foci upon DNA replication stress",11,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1537","YOL097C",1,80,"WRS1","854056","YOL097C","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant",15,"No Interaction Data","Not A PMA1 Interactor","AFO05"
"1538","YOL097C",1,80,"WRS1","854056","YOL097C","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant",11,"No Interaction Data","Not A PMA1 Interactor","AFO05"
"1539","YOL097C",1,80,"WRS1","854056","YOL097C","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant",7,"No Interaction Data","Not A PMA1 Interactor","AFO05"
"1540","YOL097C",1,80,"WRS1","854056","YOL097C","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant",1,"No Interaction Data","Not A PMA1 Interactor","AFO05"
"1541","YOL097C",1,80,"WRS1","854056","YOL097C","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant",9,"No Interaction Data","Not A PMA1 Interactor","AFO05"
"1542","YOL097C",1,80,"WRS1","854056","YOL097C","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant",13,"No Interaction Data","Not A PMA1 Interactor","AFO05"
"1543","YOL097C",1,80,"WRS1","854056","YOL097C","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant",5,"No Interaction Data","Not A PMA1 Interactor","AFO05"
"1544","YOL097C",1,80,"WRS1","854056","YOL097C","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant",3,"No Interaction Data","Not A PMA1 Interactor","AFO05"
"1545","YOL097C",1,90,"WRS1","854056","YOL097C","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant",11,"No Interaction Data","Not A PMA1 Interactor","AFO05"
"1546","YOL097C",1,90,"WRS1","854056","YOL097C","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant",1,"No Interaction Data","Not A PMA1 Interactor","AFO05"
"1547","YOL097C",1,90,"WRS1","854056","YOL097C","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant",9,"No Interaction Data","Not A PMA1 Interactor","AFO05"
"1548","YOL097C",1,90,"WRS1","854056","YOL097C","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant",3,"No Interaction Data","Not A PMA1 Interactor","AFO05"
"1549","YOL097C",1,90,"WRS1","854056","YOL097C","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant",5,"No Interaction Data","Not A PMA1 Interactor","AFO05"
"1550","YOL097C",1,90,"WRS1","854056","YOL097C","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant",15,"No Interaction Data","Not A PMA1 Interactor","AFO05"
"1551","YOL097C",1,90,"WRS1","854056","YOL097C","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant",7,"No Interaction Data","Not A PMA1 Interactor","AFO05"
"1552","YOL097C",1,90,"WRS1","854056","YOL097C","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant",13,"No Interaction Data","Not A PMA1 Interactor","AFO05"
"1553","YOR117W",1,80,"RPT5","854284","YOR117W","ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1",15,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1554","YOR117W",1,80,"RPT5","854284","YOR117W","ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1",13,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1555","YOR117W",1,80,"RPT5","854284","YOR117W","ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1",11,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1556","YOR117W",1,80,"RPT5","854284","YOR117W","ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1",7,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1557","YOR117W",1,80,"RPT5","854284","YOR117W","ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1",9,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
