"","orf_name","row","column","cor","num_obs","gene1","gene2","SGD","ENTREZID","GENENAME","ENSEMBL","DESCRIPTION"
"4770","YGR049W","chr4_94133","chr7_591314",0.458548934328363,2238,NA,"YGR049W","S000003281","852940","SCM4","YGR049W","Mitochondrial outer membrane protein of unknown function; predicted to have 4 transmembrane segments; import is mediated by Tom70p and Mim1p; interacts genetically with a cdc4 mutation; SCM4 has a paralog, ATG33, that arose from the whole genome duplication"
"4771","YPL148C","chr4_94133","chr16_272294",0.458470258454106,2219,NA,"YPL148C","S000006069","855955","PPT2","YPL148C","Phosphopantetheine:protein transferase (PPTase); activates mitochondrial acyl carrier protein (Acp1p) by phosphopantetheinylation"
"4772","YCL005W-A","chr4_94133","chr3_107023",0.458469368108265,2238,NA,"YCL005W-A","S000028508","2732686","VMA9","YCL005W-A","Vacuolar H+ ATPase subunit e of the V-ATPase V0 subcomplex; essential for vacuolar acidification; interacts with the V-ATPase assembly factor Vma21p in the ER; involved in V0 biogenesis"
"4773","YGL107C","chr4_94133","chr7_304333",0.458347289170866,2238,NA,"YGL107C","S000003075","852771","RMD9","YGL107C","Mitochondrial protein required for respiratory growth; mutant phenotype and genetic interactions suggest a role in delivering mt mRNAs to ribosomes; located on matrix face of the inner membrane and loosely associated with mitoribosomes; RMD9 has a paralog, YBR238C, that arose from the whole genome duplication"
"4774","YGL144C","chr4_94133","chr7_232450",0.458264644429713,2238,NA,"YGL144C","S000003112","852733","ROG1","YGL144C","Lipase with specificity for monoacylglycerol; preferred substrate is 1-oleoylglycerol; null mutation affects lipid droplet morphology and overexpression causes increased accumulation of reactive oxygen species"
"4775","YBR016W","chr4_94133","chr2_270247",0.458237307140766,2238,NA,"YBR016W","S000000220","852304",NA,"YBR016W","Tail-anchored plasma membrane protein with a conserved CYSTM module; predicted to be palmitoylated; has similarity to hydrophilins, which are involved in the adaptive response to hyperosmotic conditions; YBR016W has a paralog, YDL012C, that arose from the whole genome duplication"
"4776","YBL029W","chr4_94133","chr2_166134",0.458157014713501,2211,NA,"YBL029W","S000000125","852252",NA,"YBL029W","Non-essential protein of unknown function"
"4777","YIL027C","chr4_94133","chr9_303679",0.458145448486809,2238,NA,"YIL027C","S000001289","854785","EMC5","YIL027C","Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response, and also shows K1 killer toxin resistance; homologous to worm B0334.15/EMC-5, fly CG15168, human MMGT"
"4778","YAL024C","chr4_94133","chr1_101565",0.458085098994884,2238,NA,"YAL024C","S000000022","851209","LTE1","YAL024C","Protein similar to GDP/GTP exchange factors; without detectable GEF activity; required for asymmetric localization of Bfa1p at daughter-directed spindle pole bodies and for mitotic exit at low temperatures"
"4779","YBL016W","chr4_94133","chr2_192451",0.45787498579527,2227,NA,"YBL016W","S000000112","852265","FUS3","YBL016W","Mitogen-activated serine/threonine protein kinase involved in mating; phosphoactivated by Ste7p; substrates include Ste12p, Far1p, Bni1p, Sst2p; inhibits invasive growth during mating by phosphorylating Tec1p, promoting its; inhibits recruitment of Ste5p, Cdc42p-mediated asymmetry and mating morphogenesis"
"4780","YMR203W","chr4_94133","chr13_668492",0.457752053060205,2238,NA,"YMR203W","S000004816","855243","TOM40","YMR203W","Component of the TOM (translocase of outer membrane) complex; responsible for recognition and initial import steps for all mitochondrially directed proteins; constitutes the core element of the protein conducting pore; pre-Tom40p is phosphorylated by PKA, which impairs its import into mitochondria under non-respiratory conditions"
"4781","YGR192C","chr4_94133","chr7_882812",0.457596060336442,2238,NA,"YGR192C","S000003424","853106","TDH3","YGR192C","Glyceraldehyde-3-phosphate dehydrogenase (GAPDH), isozyme 3; involved in glycolysis and gluconeogenesis; tetramer that catalyzes the reaction of glyceraldehyde-3-phosphate to 1,3 bis-phosphoglycerate; detected in the cytoplasm and cell wall; GAPDH-derived antimicrobial peptides secreted by S. cerevisiae are active against a wide variety of wine-related yeasts and bacteria; binds AU-rich RNA"
"4782","YOR251C","chr4_94133","chr15_802550",0.457590398908814,2238,NA,"YOR251C","S000005777","854425","TUM1","YOR251C","Rhodanese domain sulfur transferase; accepts persulfite from Nfs1p and transfers it to Uba4p in the pathway for 2-thiolation of the wobble uridine base of tRNAs; also stimulates sulfur transfer by Nfs1p; may be mitochondrially localized"
"4783","YDL219W","chr4_94133","chr4_65242",0.457569156589075,2238,NA,"YDL219W","S000002378","851307","DTD1","YDL219W","D-Tyr-tRNA(Tyr) deacylase; functions in protein translation, may affect nonsense suppression via alteration of the protein synthesis machinery; ubiquitous among eukaryotes"
"4784","YKR056W","chr4_94133","chr11_549448",0.457428792858672,2238,NA,"YKR056W","S000001764","853930","TRM2","YKR056W","tRNA methyltransferase; 5-methylates the uridine residue at position 54 of tRNAs and may also have a role in tRNA stabilization or maturation; endo-exonuclease with a role in DNA repair"
"4785","YGL158W","chr4_94133","chr7_207033",0.457397940429292,2171,NA,"YGL158W","S000003126","852719","RCK1","YGL158W","Protein kinase involved in oxidative stress response; promotes pseudohyphal growth via activation of Ubp3p phosphorylation; identified as suppressor of S. pombe cell cycle checkpoint mutations; RCK1 has a paralog, RCK2, that arose from the whole genome duplication"
"4786","YOR021C","chr4_94133","chr15_372798",0.457281918017928,2238,NA,"YOR021C","S000005547","854186","SFM1","YOR021C","SPOUT methyltransferase; catalyzes omega-monomethylation of Rps3p on Arg-146; not an essential gene; predicted to be involved in rRNA processing and ribosome biogenesis and in biopolymer catabolism"
"4787","YBR113W","chr4_94133","chr2_465566",0.457237917636294,667,NA,"YBR113W","S000000317",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene CYC8"
"4788","YNL151C","chr4_94133","chr14_347766",0.457116422119688,2238,NA,"YNL151C","S000005095","855571","RPC31","YNL151C","RNA polymerase III subunit C31"
"4789","YDR033W","chr4_94133","chr4_508147",0.457058877221876,2238,NA,"YDR033W","S000002440","851597","MRH1","YDR033W","Protein that localizes primarily to the plasma membrane; also found at the nuclear envelope; long-lived protein that is asymmetrically retained in the plasma membrane of mother cells; the authentic, non-tagged protein is detected in mitochondria in a phosphorylated state; null mutation confers sensitivity to acetic acid"
"4790","YOR145C","chr4_94133","chr15_605347",0.457025190726629,2238,NA,"YOR145C","S000005671","854317","PNO1","YOR145C","Essential nucleolar protein required for pre-18S rRNA processing; interacts with Dim1p, an 18S rRNA dimethyltransferase, and also with Nob1p, which is involved in proteasome biogenesis; contains a KH domain"
"4791","YPL126W","chr4_94133","chr16_310210",0.457019821437876,2238,NA,"YPL126W","S000006047","855977","NAN1","YPL126W","U3 snoRNP protein; component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA"
"4792","YOL158C","chr4_94133","chr15_19491",0.457018295882189,2229,NA,"YOL158C","S000005518","854007","ENB1","YOL158C","Endosomal ferric enterobactin transporter; expressed under conditions of iron deprivation; member of the major facilitator superfamily; expression is regulated by Rcs1p and affected by chloroquine treatment"
"4793","YOR212W","chr4_94133","chr15_742910",0.457000846677835,2238,NA,"YOR212W","S000005738","854387","STE4","YOR212W","G protein beta subunit; forms a dimer with Ste18p to activate mating signaling pathway, forms heterotrimer with Gpa1p and Ste18p to dampen signaling; pheromone-induced phosphorylation plays critical role in chemotropism; may recruit Rho1p to polarized growth site during mating; contains WD40 repeats"
"4794","YDL240W","chr4_94133","chr4_22823",0.456948881990332,2238,NA,"YDL240W","S000002399","851358","LRG1","YDL240W","GTPase-activating protein (GAP); contains Rho1p-specific GAP activity, interacting with activated forms of Rho1p; functions along with Sac7p as a negative regulator of the Pkc1p-mediated cell wall integrity signaling pathway; negative regulator of cell wall 1,3-beta-glucan biosynthesis; required for efficient cell fusion; contains a RhoGAP domain and three Lin-11-Isl1-Mec-3 (LIM) domains"
"4795","YDR320C-A","chr4_94133","chr4_1108280",0.456938330393347,2238,NA,"YDR320C-A","S000007604","851919","DAD4","YDR320C-A","Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis"
"4796","YKL077W","chr4_94133","chr11_291453",0.456898478376932,2238,NA,"YKL077W","S000001560","853785",NA,"YKL077W","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole"
"4797","YPR012W","chr4_94133","chr16_584309",0.456821766284864,1117,NA,"YPR012W","S000006216",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; YPR012W is not an essential gene"
"4798","YCL007C","chr4_94133","chr3_106974",0.456788270802717,848,NA,"YCL007C","S000000513",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps verified ORF YCL005W-A; mutations in YCL007C were thought to confer sensitivity to calcofluor white, but this phenotype was later shown to be due to the defect in YCL005W-A"
"4799","YHR029C","chr4_94133","chr8_167677",0.456762959454992,2238,NA,"YHR029C","S000001071","856424","YHI9","YHR029C","Protein of unknown function; null mutant is defective in unfolded protein response; possibly involved in a membrane regulation metabolic pathway; member of the PhzF superfamily, though most likely not involved in phenazine production"
"4800","YNL219C","chr4_94133","chr14_235996",0.456686864322817,2238,NA,"YNL219C","S000005163","855502","ALG9","YNL219C","Mannosyltransferase, involved in N-linked glycosylation; catalyzes the transfer of both the seventh mannose residue on B-arm and ninth mannose residue on the C-arm from Dol-P-Man to lipid-linked oligosaccharides; human homolog ALG9 can complement yeast null mutant; mutation of human homolog causes type 1 congenital disorders of glycosylation"
"4801","YBR109C","chr4_94133","chr2_457919",0.456642440877332,2238,NA,"YBR109C","S000000313","852406","CMD1","YBR109C","Calmodulin; Ca2+ binding protein that regulates Ca2+ independent processes (mitosis, bud growth, actin organization, endocytosis, etc.) and Ca2+ dependent processes (stress-activated pathways), targets include Nuf1p, Myo2p and calcineurin; binds to the Hog1p MAPK in response to hyperosmotic stress; potentiates membrane tubulation and constriction mediated by the Rvs161p-Rvs167p complex; human CALM1 or CALM2 functionally complement repression induced inviability"
"4802","YBR157C","chr4_94133","chr2_553543",0.456618496997117,2235,NA,"YBR157C","S000000361","852454","ICS2","YBR157C","Protein of unknown function; null mutation does not confer any obvious defects in growth, spore germination, viability, or carbohydrate utilization"
"4803","YGL125W","chr4_94133","chr7_272520",0.45660931207233,2238,NA,"YGL125W","S000003093","852752","MET13","YGL125W","Major isozyme of methylenetetrahydrofolate reductase; catalyzes the reduction of 5,10-methylenetetrahydrofolate to 5-methyltetrahydrofolate in the methionine biosynthesis pathway"
"4804","YDR225W","chr4_94133","chr4_915530",0.456465197226435,2238,NA,"YDR225W","S000002633","851811","HTA1","YDR225W","Histone H2A; core histone protein required for chromatin assembly and chromosome function; one of two nearly identical subtypes (see also HTA2); DNA damage-dependent phosphorylation by Mec1p facilitates DNA repair; acetylated by Nat4p; N-terminally propionylated in vivo"
"4805","YJL160C","chr4_94133","chr10_117962",0.456425126804716,2114,NA,"YJL160C","S000003696","853280","PIR5","YJL160C","Putative protein of unknown function; member of the PIR (Proteins with Internal Repeats) family of cell wall proteins; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole, and mCherry fusion localizes to the vacuole; non-essential gene that is required for sporulation; mRNA is weakly cell cycle regulated, peaking in mitosis; YJL160C has a paralog, PIR1, that arose from the whole genome duplication"
"4806","YBR230C","chr4_94133","chr2_679549",0.456405716371626,2238,NA,"YBR230C","S000000434","852531","OM14","YBR230C","Mitochondrial outer membrane receptor for cytosolic ribosomes; integral protein of the outer membrane that interacts with the nascent chain-associated complex (NAC) bound to ribosomes, contributing to co-translational mitochondrial import; interacts with porin (Por1p) and Om45p; abundance is decreased in cells grown in glucose relative to other carbon sources"
"4807","YHR064C","chr4_94133","chr8_225525",0.456396627786052,2238,NA,"YHR064C","S000001106","856461","SSZ1","YHR064C","Hsp70 protein that interacts with Zuo1p (a DnaJ homolog); interacts with Zuo1p to form a ribosome-associated complex that binds the ribosome via the Zuo1p subunit; also involved in pleiotropic drug resistance via sequential activation of PDR1 and PDR5; binds ATP"
"4808","YDR398W","chr4_94133","chr4_1267471",0.456319967692136,2238,NA,"YDR398W","S000002806","852007","UTP5","YDR398W","Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit"
"4809","YDL084W","chr4_94133","chr4_305237",0.456172811341161,2238,NA,"YDL084W","S000002242","851475","SUB2","YDL084W","Component of the TREX complex required for nuclear mRNA export; member of the DEAD-box RNA helicase superfamily and is involved in early and late steps of spliceosome assembly; homolog of the human splicing factor hUAP56; relocalizes from nucleus to cytoplasm upon DNA replication stress"
"4810","YCL055W","chr4_94133","chr3_27929",0.456141758230817,2238,NA,"YCL055W","S000000560","850303","KAR4","YCL055W","Transcription factor required for response to pheromones; also required during meiosis; exists in two forms, a slower-migrating form more abundant during vegetative growth and a faster-migrating form induced by pheromone"
"4811","YPL227C","chr4_94133","chr16_120163",0.456129307227044,2238,NA,"YPL227C","S000006148","855874","ALG5","YPL227C","UDP-glucose:dolichyl-phosphate glucosyltransferase; involved in asparagine-linked glycosylation in the endoplasmic reticulum; human ortholog ALG5 can partially complement yeast alg5 mutant"
"4812","YPL027W","chr4_94133","chr16_499665",0.45596962172583,1132,NA,"YPL027W","S000005948","856080","SMA1","YPL027W","Protein of unknown function involved in prospore membrane assembly; involved in the assembly of the prospore membrane during sporulation; interacts with Spo14p"
"4813","YML058W","chr4_94133","chr13_159383",0.455965363307725,2238,NA,"YML058W","S000004523","854945","SML1","YML058W","Ribonucleotide reductase inhibitor; involved in regulating dNTP production; regulated by Mec1p and Rad53p during DNA damage and S phase; SML1 has a paralog, DIF1, that arose from the whole genome duplication"
"4814","YOL055C","chr4_94133","chr15_224420",0.455909213477476,2238,NA,"YOL055C","S000005416","854099","THI20","YOL055C","Trifunctional enzyme of thiamine biosynthesis, degradation and salvage; has hydroxymethylpyrimidine (HMP) kinase, HMP-phosphate (HMP-P) kinase and thiaminase activities; member of a gene family with THI21 and THI22; HMP and HMP-P kinase activity redundant with Thi21p"
"4815","YGR171C","chr4_94133","chr7_840824",0.455752449548947,2238,NA,"YGR171C","S000003403","853081","MSM1","YGR171C","Mitochondrial methionyl-tRNA synthetase (MetRS); functions as a monomer in mitochondrial protein synthesis; functions similarly to cytoplasmic MetRS although the cytoplasmic form contains a zinc-binding domain not found in Msm1p"
"4816","YFL040W","chr4_94133","chr6_51350",0.45563032452193,1191,NA,"YFL040W","S000001854","850503",NA,"YFL040W","Putative transporter; member of the sugar porter family; YFL040W is not an essential gene; may have a role in intracellular sterol transport"
"4817","YNL319W","chr4_94133","chr14_38642",0.455446561007192,1066,NA,"YNL319W","S000005263",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene HXT14"
"4818","YJR086W","chr4_94133","chr10_586068",0.455349177929266,2092,NA,"YJR086W","S000003846","853548","STE18","YJR086W","G protein gamma subunit; forms a dimer with Ste4p to activate the mating signaling pathway, forms a heterotrimer with Gpa1p and Ste4p to dampen signaling; C-terminus is palmitoylated and farnesylated, which are required for normal signaling"
"4819","YDR005C","chr4_94133","chr4_456836",0.455194484963344,2238,NA,"YDR005C","S000002412","851568","MAF1","YDR005C","Highly conserved negative regulator of RNA polymerase III; involved in tRNA processing and stability; inhibits tRNA degradation via rapid tRNA decay (RTD) pathway; binds N-terminal domain of Rpc160p subunit of Pol III to prevent closed-complex formation; regulated by phosphorylation mediated by TORC1, protein kinase A, Sch9p, casein kinase 2; localizes to cytoplasm during vegetative growth and translocates to nucleus and nucleolus under stress conditions"
"4820","YDR249C","chr4_94133","chr4_958681",0.455185347637795,2237,NA,"YDR249C","S000002657","851836",NA,"YDR249C","Putative protein of unknown function"
"4821","YBL035C","chr4_94133","chr2_151493",0.455154714740292,2238,NA,"YBL035C","S000000131","852245","POL12","YBL035C","B subunit of DNA polymerase alpha-primase complex; required for initiation of DNA replication during mitotic and premeiotic DNA synthesis; also functions in telomere capping and length regulation"
"4822","YGL033W","chr4_94133","chr7_435625",0.455141561764452,1784,NA,"YGL033W","S000003001","852850","HOP2","YGL033W","Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; complexes with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion"
"4823","YDL236W","chr4_94133","chr4_32296",0.455106638456915,2238,NA,"YDL236W","S000002395","851362","PHO13","YDL236W","Conserved phosphatase acting as a metabolite repair enzyme; shows specific dephosphorylating activity on two side-products of central carbohydrate metabolism, 2-phosphoglycolate and 4-phosphoerythronate; alkaline phosphatase specific for p-nitrophenyl phosphate; also has protein phosphatase activity; human ortholog PGP shows similar substrate specificity, deletion causes similar metabolite accumulation phenotypes, suggesting conserved role in eliminating glycolytic byproducts"
"4824","YIL121W","chr4_94133","chr9_132244",0.454805823019534,2222,NA,"YIL121W","S000001383","854685","QDR2","YIL121W","Plasma membrane transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; exports copper; has broad substrate specificity and can transport many mono- and divalent cations; transports a variety of drugs and is required for resistance to quinidine, barban, cisplatin, and bleomycin; contributes to potassium homeostasis; expression is regulated by copper"
"4825","YML028W","chr4_94133","chr13_220138",0.454785706528915,2236,NA,"YML028W","S000004490","854980","TSA1","YML028W","Thioredoxin peroxidase; acts as both ribosome-associated and free cytoplasmic antioxidant; self-associates to form high-molecular weight chaperone complex under oxidative stress; chaperone activity essential for growth in zinc deficiency; required for telomere length maintenance; binds and modulates Cdc19p activity; protein abundance increases, forms cytoplasmic foci during DNA replication stress; TSA1 has a paralog, TSA2, that arose from the whole genome duplication"
"4826","YHL045W","chr4_94133","chr8_12502",0.454752020725541,738,NA,"YHL045W","S000001037",NA,NA,NA,"Putative protein of unknown function; not an essential gene"
"4827","YGR137W","chr4_94133","chr7_762888",0.454651720440023,2231,NA,"YGR137W","S000003369",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"4828","YHR160C","chr4_94133","chr8_419221",0.454651720440023,1907,NA,"YHR160C","S000001203","856565","PEX18","YHR160C","Peroxin; required for targeting of peroxisomal matrix proteins containing PTS2; interacts with Pex7p; partially redundant with Pex21p; primarily responsible for peroxisomal import during growth on oleate, and expression is induced during oleate growth"
"4829","YCR075C","chr4_94133","chr3_248033",0.454556734421701,2236,NA,"YCR075C","S000000671","850438","ERS1","YCR075C","Protein involved in cystine transport; localizes to the vacuole, plasma membrane and endosome; similarity to human cystinosin, a H(+)-driven transporter involved in L-cystine export from lysosomes and implicated in the disease cystinosis; contains seven transmembrane domains; mutation is functionally complemented by human CTNS"
"4830","YML133C","chr4_94133","chr13_461",0.454500370296821,2051,NA,"YML133C","S000004602","854906",NA,"YML133C","Putative Y' element ATP-dependent helicase; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YML133C contains an intron"
"4831","YNL222W","chr4_94133","chr14_229094",0.454458881741089,2238,NA,"YNL222W","S000005166","855499","SSU72","YNL222W","Phosphatase and transcription/RNA-processing factor; associates with TFIIB and cleavage/polyadenylation factor Pta1p; exhibits phosphatase activity on serine-5 and serine-7 of the RNA polymerase II C-terminal domain; affects start site selection and transcriptional read through in vivo"
"4832","YHR084W","chr4_94133","chr8_274174",0.454431483563141,2238,NA,"YHR084W","S000001126","856484","STE12","YHR084W","Transcription factor that is activated by a MAPK signaling cascade; activates genes involved in mating or pseudohyphal/invasive growth pathways; cooperates with Tec1p transcription factor to regulate genes specific for invasive growth"
"4833","YKR065C","chr4_94133","chr11_565299",0.454324364773364,2238,NA,"YKR065C","S000001773","853939","PAM17","YKR065C","Constituent of the TIM23 complex; proposed alternatively to be a component of the import motor (PAM complex) or to interact with and modulate the core TIM23 (Translocase of the Inner mitochondrial Membrane) complex; protein abundance increases in response to DNA replication stress"
"4834","YMR318C","chr4_94133","chr13_911061",0.454194206001147,2238,NA,"YMR318C","S000004937","855368","ADH6","YMR318C","NADPH-dependent medium chain alcohol dehydrogenase; has broad substrate specificity; member of the cinnamyl family of alcohol dehydrogenases; may be involved in fusel alcohol synthesis or in aldehyde tolerance; protein abundance increases in response to DNA replication stress"
"4835","YNL275W","chr4_94133","chr14_119268",0.454009740076053,2238,NA,"YNL275W","S000005219","855446","BOR1","YNL275W","Boron efflux transporter of the plasma membrane; binds HCO3-, I-, Br-, NO3- and Cl-; has similarity to the characterized boron efflux transporter A. thaliana BOR1"
"4836","YDR079W","chr4_94133","chr4_603064",0.453981986091629,2238,NA,"YDR079W","S000002486","851651","PET100","YDR079W","Chaperone that facilitates the assembly of cytochrome c oxidase; integral to the mitochondrial inner membrane; interacts with a subcomplex of subunits VII, VIIa, and VIII (Cox7p, Cox9p, and Cox8p) but not with the holoenzyme"
"4837","YNL213C","chr4_94133","chr14_246460",0.453871903826172,2238,NA,"YNL213C","S000005157","855508","RRG9","YNL213C","Protein of unknown function; null mutant lacks mitochondrial DNA and cannot grow on glycerol; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"4838","YGR062C","chr4_94133","chr7_616328",0.453840587228468,2238,NA,"YGR062C","S000003294","852953","COX18","YGR062C","Protein required for membrane insertion of C-terminus of Cox2p; mitochondrial integral inner membrane protein; interacts genetically and physically with Mss2p and Pnt1p; similar to S. cerevisiae Oxa1, N. crassa Oxa2p, and E. coli YidC; respiratory defect of the null mutant is functionally complemented by human COX18 carrying the N-terminal 54 amino acids of S. cerevisiae Cox18p"
"4839","YNL289W","chr4_94133","chr14_87897",0.453748406178484,2237,NA,"YNL289W","S000005233","855427","PCL1","YNL289W","Cyclin, interacts with cyclin-dependent kinase Pho85p; member of the Pcl1,2-like subfamily, involved in the regulation of polarized growth and morphogenesis and progression through the cell cycle; is ubiquitinated by Dma1p; phosphorylation by Pho85p targets it for degradation; localizes to sites of polarized cell growth"
"4840","YIR037W","chr4_94133","chr9_423128",0.453700590133523,2238,NA,"YIR037W","S000001476","854855","HYR1","YIR037W","Thiol peroxidase; functions as a hydroperoxide receptor to sense intracellular hydroperoxide levels and transduce a redox signal to the Yap1p transcription factor; HYR1 has a paralog, GPX1, that arose from the whole genome duplication"
"4841","YPR143W","chr4_94133","chr16_818323",0.453476699110288,2238,NA,"YPR143W","S000006347","856264","RRP15","YPR143W","Nucleolar protein; constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs"
"4842","YOR020W-A","chr4_94133","chr15_371685",0.453326122188493,2238,NA,"YOR020W-A","S000028526","1466480",NA,"YOR020W-A","Putative protein of unknown function; conserved in A. gossypii; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"4843","YJL194W","chr4_94133","chr10_69338",0.453318501844227,2238,NA,"YJL194W","S000003730","853244","CDC6","YJL194W","Essential ATP-binding protein required for DNA replication; component of the pre-replicative complex (pre-RC) which requires ORC to associate with chromatin and is in turn required for Mcm2-7p DNA association; homologous to S. pombe Cdc18p; relocalizes from nucleus to cytoplasm upon DNA replication stress; degraded in response to plasma membrane stress"
"4844","YBR195C","chr4_94133","chr2_610614",0.453306140837817,2238,NA,"YBR195C","S000000399","852494","MSI1","YBR195C","Subunit of chromatin assembly factor I (CAF-1); chromatin assembly by CAF-1 affects multiple processes including silencing at telomeres, mating type loci, and rDNA; maintenance of kinetochore structure; deactivation of DNA damage checkpoint after DNA repair; chromatin dynamics during transcription; and repression of divergent noncoding transcription; Msi1p localizes to nucleus and cytoplasm and independently regulates the RAS/cAMP pathway via sequestration of Npr1p kinase"
"4845","YKL202W","chr4_94133","chr11_63821",0.453293820323876,1676,NA,"YKL202W","S000001685",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"4846","YGR110W","chr4_94133","chr7_713709",0.453153754679547,2169,NA,"YGR110W","S000003342","853007","CLD1","YGR110W","Mitochondrial cardiolipin-specific phospholipase; functions upstream of Taz1p to generate monolyso-cardiolipin; transcription increases upon genotoxic stress; involved in restricting Ty1 transposition; has homology to mammalian CGI-58"
"4847","YHR154W","chr4_94133","chr8_402966",0.453114766104808,2238,NA,"YHR154W","S000001197","856559","RTT107","YHR154W","Protein implicated in Mms22-dependent DNA repair during S phase; involved in recruiting the SMC5/6 complex to double-strand breaks; DNA damage induces phosphorylation by Mec1p at one or more SQ/TQ motifs; interacts with Mms22p and Slx4p; has four BRCT domains; has a role in regulation of Ty1 transposition; relative distribution to nuclear foci increases upon DNA replication stress"
"4848","YGL225W","chr4_94133","chr7_76894",0.453016662674186,2238,NA,"YGL225W","S000003193","852647","VRG4","YGL225W","Golgi GDP-mannose transporter; regulates Golgi function and glycosylation in Golgi; VRG4 has a paralog, HVG1, that arose from the whole genome duplication"
"4849","YJL198W","chr4_94133","chr10_60844",0.453000366792868,2238,NA,"YJL198W","S000003734","853241","PHO90","YJL198W","Low-affinity phosphate transporter; acts upstream of Pho81p in regulation of the PHO pathway; deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth; PHO90 has a paralog, PHO87, that arose from the whole genome duplication"
"4850","YBR048W","chr4_94133","chr2_332831",0.452992483315172,2238,NA,"YBR048W","S000000252","852337","RPS11B","YBR048W","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S11 and bacterial S17; RPS11B has a paralog, RPS11A, that arose from the whole genome duplication"
"4851","YBR048W","chr4_94133","chr2_332831",0.452992483315172,2238,NA,"YBR048W","S000000252","852337","RPS11B","YDR025W","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S11 and bacterial S17; RPS11B has a paralog, RPS11A, that arose from the whole genome duplication"
"4852","YPL044C","chr4_94133","chr16_469926",0.452960403410273,787,NA,"YPL044C","S000005965",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene NOP4/YPL043W"
"4853","YHR149C","chr4_94133","chr8_394455",0.45289533864691,2238,NA,"YHR149C","S000001192","856554","SKG6","YHR149C","Integral membrane protein; localizes primarily to growing sites such as the bud tip or the cell periphery; potential Cdc28p substrate; Skg6p interacts with Zds1p and Zds2p; SKG6 has a paralog, TOS2, that arose from the whole genome duplication"
"4854","YHL046C","chr4_94133","chr8_11923",0.452885334251388,730,NA,"YHL046C","S000001038","856339","PAU13","YHL046C","Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; expression is induced after ethanol shock; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively"
"4855","YHR050W-A","chr4_94133","chr8_209475",0.45288185405289,1904,NA,"YHR050W-A","S000028832","1466528",NA,"YHR050W-A","Protein of unknown function; identified by expression profiling and mass spectrometry"
"4856","YBR004C","chr4_94133","chr2_244366",0.452840353333964,2238,NA,"YBR004C","S000000208","852289","GPI18","YBR004C","Functional ortholog of human PIG-V; PIG-V is a mannosyltransferase that transfers the second mannose in glycosylphosphatidylinositol biosynthesis; the authentic, non-tagged protein was localized to mitochondria"
"4857","YJL161W","chr4_94133","chr10_117245",0.452591539614964,2118,NA,"YJL161W","S000003697","853279","FMP33","YJL161W","Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"4858","YDL041W","chr4_94133","chr4_378102",0.452362830011566,622,NA,"YDL041W","S000002199",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified gene SIR2/YDL042C"
